Action	Reward	Loss	Remaining	length	Punto	objetivo				
#############	EPISODIO	0#################								
Punto	Encontrado									
3	9,606807121	3,753437042	9,853504106	[	0	0	-10,]	[9,991341521492503e-13	-0,015276003	-2,7103497982025146]
4	11,03160595	20,47146606	7,289666208	[	0	0	-10,]	[5,252698276336787e-11	-0,201303378	-4,373218536376953]
7	12,54104452	5,02718544	5,630381221	[	0	0	-10,]	[4,848788037747909e-10	-0,432379663	-5,911794662475586]
7	14,78280878	22,07966614	4,111006574	[	0	0	-10,]	[1,7878351021849426e-09	-0,658988059	-7,0534844398498535]
3	17,43995317	76,00408936	3,019307736	[	0	0	-10,]	[4,8202069002911685e-09	-0,896293879	-7,9305033683776855]
7	20,35979663	30,17959213	2,255251433	[	0	0	-10,]	[1,4635417322494959e-08	-1,30286026	-8,661077499389648]
5	45	102,347908	1,868196542	[	0	0	-10,]	[2,704978108170053e-08	-1,731149793	-9,141809463500977]
Punto	Encontrado									
5	7,438679754	8,991911888	19,50289708	[-19,	-6	-11,]	[-0,6459226012229919	-2,253332138	-9,44139575958252]	
5	7,525595442	4,385468483	18,79731163	[-19,	-6	-11,]	[-1,2758708000183105	-2,252453804	-9,409658432006836]	
5	7,606113798	6,583213806	18,18565492	[-19,	-6	-11,]	[-1,8981201648712158	-2,020362616	-9,373466491699219]	
5	7,683269339	37,63040161	17,63398477	[-19,	-6	-11,]	[-2,507568120956421	-1,57280004	-9,337868690490723]	
5	7,753756935	59,74829102	17,15701283	[-19,	-6	-11,]	[-3,1075029373168945	-0,916308939	-9,304573059082031]	
5	7,813462186	52,58956909	16,77169789	[-19,	-6	-11,]	[-3,7165005207061768	-0,027375538	-9,2735013961792]	
5	7,857200265	24,56520844	16,49964838	[-19,	-6	-11,]	[-4,326137542724609	1,090003252	-9,245210647583008]	
5	7,875026157	25,79387093	16,39114612	[-19,	-6	-11,]	[-4,932852745056152	2,43209219	-9,220041275024414]	
5	7,857622567	23,49515533	16,49706227	[-19,	-6	-11,]	[-5,528419017791748	3,980006695	-9,198773384094238]	
5	-105	3,988475323	999	[-19,	-6	-11,]	[-6,0481181144714355	5,521152973	-9,182517051696777]	
#############	EPISODIO	256#################								
Punto	Encontrado									
5	9,606807121	5,848315239	9,853504106	[	0	0	-10,]	[2,9329117259835336e-12	0,015612607	-2,7107226848602295]
5	11,03187675	20,31564522	7,289294035	[	0	0	-10,]	[1,373865188281087e-10	0,223665014	-4,404890537261963]
5	12,57624177	4,224020958	5,599578193	[	0	0	-10,]	[6,644774730446557e-10	0,656523645	-6,075027942657471]
5	15,04116659	21,10001564	3,979501093	[	0	0	-10,]	[1,882407119069285e-09	1,328901529	-7,790791034698486]
3	18,97390894	35,27326584	2,578096881	[	0	0	-10,]	[3,734403897226457e-09	2,178186417	-9,467896461486816]
1	20,42144761	49,75614548	2,242237775	[	0	0	-10,]	[1,1760815654682233e-09	2,886766911	-11,288381576538086]
3	17,0156894	40,6198349	3,161226073	[	0	0	-10,]	[-6,041262601286235e-09	3,530586958	-13,347620964050293]
7	13,5246435	34,74571228	4,86534792	[	0	0	-10,]	[-2,793225739594618e-08	4,02116251	-15,29625415802002]
7	11,53610471	23,99171257	6,649816241	[	0	0	-10,]	[-5,769495459162499e-08	4,467328548	-16,84103012084961]
7	10,45227825	5,454346657	8,170478412	[	0	0	-10,]	[-1,1873424199393412e-07	4,910360813	-17,977375030517578]
7	9,822760974	3,835718155	9,367505308	[	0	0	-10,]	[-1,4937955938876257e-07	5,35214138	-18,71444320678711]
7	9,453638524	18,23241234	10,22677553	[	0	0	-10,]	[-1,114261749535217e-07	5,798201084	-19,0504150390625]
8	9,255881055	51,43624115	10,74844864	[	0	0	-10,]	[-1,0434983011009535e-07	6,260650635	-18,975849151611328]
8	9,186354753	3,887393951	10,94356498	[	0	0	-10,]	[-1,321778313467803e-07	6,889161587	-18,509450912475586]
8	9,184599296	7,272390366	10,94857535	[	0	0	-10,]	[-1,8496876919016358e-07	7,735924721	-17,641891479492188]
8	9,210894603	41,92526245	10,87396141	[	0	0	-10,]	[-2,2026357271442976e-07	8,817173958	-16,349149703979492]
8	9,213976398	23,41747093	10,86527766	[	0	0	-10,]	[-2,4544561938455445e-07	10,10997295	-14,661245346069336]
8	9,121067505	49,84101486	11,13277869	[	0	0	-10,]	[-2,899363380493014e-07	11,62046337	-12,569734573364258]
8	8,875606662	42,03262711	11,90120602	[	0	0	-10,]	[-3,4408492410875624e-07	13,31238651	-10,12031078338623]
8	8,493344791	104,9541626	13,31293016	[	0	0	-10,]	[-4,1304241449324763e-07	15,20445633	-7,286102771759033]
8	8,040481484	24,58101273	15,44476385	[	0	0	-10,]	[-4,979846721653303e-07	17,30944252	-4,044888973236084]
8	7,589976488	80,2769928	18,30519456	[	0	0	-10,]	[-5,928880568717432e-07	19,58006668	-0,4734710156917572]
3	7,195426999	20,81510925	21,77461287	[	0	0	-10,]	[-6,103515488575795e-07	19,75989151	-0,18098197877407074]
1	7,167781999	3,489833355	22,06504991	[	0	0	-10,]	[-6,103515488575795e-07	19,75989151	-0,18697261810302734]
7	7,168032519	23,07187843	22,06238471	[	0	0	-10,]	[-6,103515488575795e-07	19,75989151	-0,15867996215820312]
8	7,166848795	24,73620224	22,07498341	[	0	0	-10,]	[-6,103515488575795e-07	19,75989151	-0,15867996215820312]
1	-105	39,56512451	999	[	0	0	-10,]	[-6,103515488575795e-07	19,75989151	-0,1625080406665802]
#############	EPISODIO	257#################								
Punto	Encontrado									
1	9,606807121	5,174660206	9,853504106	[	0	0	-10,]	[0,0	0	-2,8522896766662598]
1	11,13669338	2,638173342	7,147710323	[	0	0	-10,]	[0,0	0	-5,033134937286377]
1	13,37960964	44,21067047	4,966865063	[	0	0	-10,]	[0,0	0	-7,607008457183838]
1	19,73625836	32,5079155	2,392991543	[	0	0	-10,]	[0,0	0	-10,553327560424805]
1	45	78,24633789	0,55332756	[	0	0	-10,]	[0,0	0	-13,863678932189941]
Punto	Encontrado									
1	7,499698233	57,02714539	19,00241443	[-18,	6	-17,]	[-0,6802297234535217	0,224448368	-17,968116760253906]	
1	7,59295532	36,97870636	18,28301641	[-18,	6	-17,]	[-1,370739221572876	0,458287507	-17,862213134765625]	
7	7,695484844	2,53767252	17,54953854	[-18,	6	-17,]	[-2,038195848464966	0,682812333	-17,80333709716797]	
7	7,802170976	79,38932037	16,84330808	[-18,	6	-17,]	[-2,721222162246704	0,912281275	-17,301246643066406]	
7	7,92287968	2,322003365	16,10641747	[-18,	6	-17,]	[-3,386702060699463	1,135417342	-16,38693618774414]	
5	8,046197594	74,79636383	15,41390568	[-18,	6	-17,]	[-4,0503668785095215	1,374105811	-15,21819019317627]	
5	8,163704685	57,84605789	14,8042564	[-18,	6	-17,]	[-4,71966028213501	1,810032606	-14,037384986877441]	
5	8,281424076	26,47424126	14,23728687	[-18,	6	-17,]	[-5,3885602951049805	2,484499931	-12,852158546447754]	
5	8,393603971	52,9957962	13,73359898	[-18,	6	-17,]	[-6,046175956726074	3,379076481	-11,682761192321777]	
3	8,486016239	95,47670746	13,34301982	[-18,	6	-17,]	[-6,689643859863281	4,448484898	-10,532368659973145]	
5	8,540816459	58,73754883	13,12103694	[-18,	6	-17,]	[-7,334061622619629	5,402677059	-9,37939739227295]	
5	8,540520191	5,037670135	13,12221857	[-18,	6	-17,]	[-7,969606399536133	6,491101742	-8,24484920501709]	
5	-105	22,97820091	999	[-18,	6	-17,]	[-8,37376880645752	7,305828571	-7,518177032470703]	
#############	EPISODIO	258#################								
Punto	Encontrado									
3	10,64612163	22,04312325	7,855636358	[	0	0	-10,]	[3,161824968511695e-12	-0,01559857	-4,71072244644165]
3	12,95000963	17,25287056	5,289300554	[	0	0	-10,]	[1,1110672798464449e-10	-0,214980826	-6,352227687835693]
5	15,74321162	3,278508425	3,65410175	[	0	0	-10,]	[-4,612334958409292e-10	-0,599548697	-7,968162536621094]
5	21,03361649	37,96954727	2,118448045	[	0	0	-10,]	[-1,4794875546897401e-08	-0,846543431	-9,636411666870117]
5	45	24,11725616	0,921320931	[	0	0	-10,]	[-5,383412471360316e-08	-0,864054024	-11,294068336486816]
Punto	Encontrado									
5	7,179982972	2,862976074	21,93595897	[19,	3	-2,]	[0,6566110849380493	-0,380601406	-11,564655303955078]	
3	7,276695367	4,324939728	20,9616558	[19,	3	-2,]	[1,3288296461105347	-0,052369151	-10,195247650146484]	
3	7,413508719	71,38658142	19,71672648	[19,	3	-2,]	[1,985872507095337	0,135586753	-8,805439949035645]	
5	7,557908347	37,00110626	18,5472211	[19,	3	-2,]	[2,639476776123047	0,124908835	-7,404588222503662]	
5	7,707337832	24,89368629	17,46832686	[19,	3	-2,]	[3,304009199142456	0,263997853	-5,977896213531494]	
5	7,869977654	22,84654617	16,42173844	[19,	3	-2,]	[3,969215154647827	0,640102029	-4,54509162902832]	
5	8,043896883	2,932354689	15,42631203	[19,	3	-2,]	[4,619623184204102	1,229552746	-3,1423351764678955]	
5	8,218763837	17,70147705	14,53391381	[19,	3	-2,]	[5,268182277679443	2,038011551	-1,7429602146148682]	
5	8,385728072	5,287493706	13,76787236	[19,	3	-2,]	[5,9148640632629395	3,063726664	-0,34722569584846497]	
7	8,523792625	59,95743561	13,18925724	[19,	3	-2,]	[5,99247407913208	3,202060461	-0,17991188168525696]	
7	8,537118159	2,123669624	13,13580145	[19,	3	-2,]	[5,99247407913208	3,202060461	-0,17991188168525696]	
7	-105	23,92290878	999	[19,	3	-2,]	[5,99247407913208	3,202060461	-0,17991188168525696]	
#############	EPISODIO	259#################								
Punto	Encontrado									
7	9,606807121	31,75186348	9,853504106	[	0	0	-10,]	[0,0	0	-2,55558705329895]
7	10,92107472	52,85329437	7,444412947	[	0	0	-10,]	[0,0	0	-3,661085605621338]
5	11,81299676	37,03610229	6,338914394	[	0	0	-10,]	[-9,247373700116412e-12	0,01535691	-4,53150749206543]
5	12,72975052	21,12431717	5,468514071	[	0	0	-10,]	[-3,948383286989099e-10	0,220032111	-5,424448013305664]
3	13,95922565	4,80242157	4,580839455	[	0	0	-10,]	[-1,640810154412975e-09	0,625833154	-6,3208184242248535]
3	15,56629084	21,77078056	3,732029502	[	0	0	-10,]	[-5,811529590893372e-10	0,874368846	-7,208673000335693]
3	17,73863032	25,80831146	2,925068768	[	0	0	-10,]	[6,38316066670086e-09	0,892920792	-8,105685234069824]
5	21,159188	4,967666626	2,094214882	[	0	0	-10,]	[2,1917120562875425e-08	0,72067678	-8,988523483276367]
5	45	55,5723381	1,241958037	[	0	0	-10,]	[4,817320231609301e-08	0,693638504	-9,908988952636719]
Punto	Encontrado									
1	7,368587451	3,691175461	20,10962801	[18,	-7	-6,]	[0,5625445246696472	0,804068506	-10,253866195678711]	
7	7,430486435	53,32738113	19,5720136	[18,	-7	-6,]	[1,1022037267684937	0,634975851	-10,106498718261719]	
7	7,501014751	3,499644279	18,99188529	[18,	-7	-6,]	[1,6363717317581177	0,472383976	-9,543243408203125]	
7	7,586030649	36,2391777	18,33465097	[18,	-7	-6,]	[2,176335096359253	0,307909608	-8,565032005310059]	
7	7,685657522	2,511891365	17,61741477	[18,	-7	-6,]	[2,7087063789367676	0,146027267	-7,19397497177124]	
7	7,790047253	22,63931274	16,92084343	[18,	-7	-6,]	[3,2461845874786377	-0,017162442	-5,404457092285156]	
7	7,884554338	2,778420925	16,33370016	[18,	-7	-6,]	[3,767803192138672	-0,175298288	-3,276440143585205]	
7	7,938208756	42,86741638	16,01717072	[18,	-7	-6,]	[4,294541358947754	-0,33474645	-0,7329677939414978]	
7	7,919754528	39,90293121	16,12472728	[18,	-7	-6,]	[4,4004058837890625	-0,366762698	-0,1677112579345703]	
7	7,904245272	4,039387703	16,21617678	[18,	-7	-6,]	[4,4004058837890625	-0,366762698	-0,1677112579345703]	
7	-105	6,355532646	999	[18,	-7	-6,]	[4,4004058837890625	-0,366762698	-0,1677112579345703]	
#############	EPISODIO	260#################								
Punto	Encontrado									
3	9,606807121	20,7415905	9,853504106	[	0	0	-10,]	[-3,033675199069774e-13	-0,016649755	-2,7121663093566895]
7	11,03292575	4,04455471	7,28785271	[	0	0	-10,]	[-1,3472808979564377e-10	-0,201053351	-4,213919162750244]
7	12,36423351	52,15061951	5,78957286	[	0	0	-10,]	[-2,9544069413134366e-09	-0,426386178	-5,333367347717285]
7	13,79341749	40,14297867	4,686071434	[	0	0	-10,]	[-1,163140517235206e-08	-0,651860297	-6,06825065612793]
7	15,02924473	30,38884926	3,985420273	[	0	0	-10,]	[-2,8477185054498477e-08	-0,87295419	-6,3929643630981445]
7	15,61308328	83,66272736	3,711166273	[	0	0	-10,]	[-5,626792898283384e-08	-1,093780041	-6,316391468048096]
5	15,32510086	21,42868996	3,842567708	[	0	0	-10,]	[-1,0011908102569578e-07	-1,301956415	-5,977298259735107]
7	14,56361942	3,984902143	4,228146142	[	0	0	-10,]	[-1,7480942915426567e-07	-1,340298057	-5,491639614105225]
7	13,76674294	3,802118778	4,703372434	[	0	0	-10,]	[-2,7628254883893533e-07	-1,337290525	-4,579664707183838]
7	12,59547715	3,636051178	5,582864913	[	0	0	-10,]	[-4,0050673533187364e-07	-1,337269783	-3,300321578979492]
7	11,38419916	29,9988842	6,831835875	[	0	0	-10,]	[-5,601292514256784e-07	-1,336970687	-1,5683872699737549]
7	10,24276409	37,70422363	8,536954015	[	0	0	-10,]	[-7,629394076502649e-07	-1,336778522	-0,16225051879882812]
7	9,575337108	39,70903015	9,928156509	[	0	0	-10,]	[-7,629394076502649e-07	-1,336778522	-0,16225051879882812]
1	-105	4,101883888	999	[	0	0	-10,]	[-7,629394076502649e-07	-1,336778522	-0,166078582406044]
#############	EPISODIO	261#################								
Punto	Encontrado									
1	9,606807121	47,93911743	9,853504106	[	0	0	-10,]	[0,0	0	-2,852201461791992]
1	11,13662694	19,66772842	7,147798538	[	0	0	-10,]	[0,0	0	-5,034465789794922]
3	13,38147905	5,14101696	4,96553421	[	0	0	-10,]	[7,266900839755785e-13	-0,014748119	-7,457930088043213]
3	19,11586935	36,58885193	2,542112693	[	0	0	-10,]	[5,883710879617254e-11	-0,215372711	-9,911945343017578]
3	45	23,81479836	0,232677948	[	0	0	-10,]	[3,192825448472547e-10	-0,637206316	-12,330184936523438]
Punto	Encontrado									
3	7,502092069	2,897462845	18,98327744	[-15,	-12	-10,]	[-0,595391035079956	-2,197454929	-14,149415016174316]	
3	7,643977986	43,55381775	17,91089876	[-15,	-12	-10,]	[-1,1781604290008545	-3,010925531	-12,721240043640137]	
3	7,823131302	28,10311317	16,71083051	[-15,	-12	-10,]	[-1,7371525764465332	-4,028668404	-11,269952774047852]	
3	8,025527541	22,24251747	15,52604358	[-15,	-12	-10,]	[-2,297956943511963	-5,26686573	-9,787436485290527]	
3	8,251432702	21,00116348	14,37783635	[-15,	-12	-10,]	[-2,852259397506714	-6,710951805	-8,30440902709961]	
7	8,482556229	43,46535492	13,35726998	[-15,	-12	-10,]	[-3,4153380393981934	-8,387400627	-6,635852336883545]	
7	8,678480903	37,82686234	12,59256751	[-15,	-12	-10,]	[-3,9692397117614746	-10,07861996	-4,587366580963135]	
7	8,721213372	35,62597275	12,43647757	[-15,	-12	-10,]	[-4,520722389221191	-11,76379204	-2,1365463733673096]	
7	8,545188155	41,96189117	13,10362379	[-15,	-12	-10,]	[-4,914243698120117	-12,96897411	-0,1639610230922699]	
5	8,306609959	35,32372665	14,12122706	[-15,	-12	-10,]	[-4,914243698120117	-12,96897411	-0,1639610230922699]	
5	-105	4,86563921	999	[-15,	-12	-10,]	[-4,914243698120117	-12,96897411	-0,1639610230922699]	
#############	EPISODIO	262#################								
Punto	Encontrado									
5	9,606807121	73,59802246	9,853504106	[	0	0	-10,]	[3,0282961468314218e-12	0,015953446	-2,7173044681549072]
5	11,03666938	53,39968109	7,282713006	[	0	0	-10,]	[1,2908493718377656e-10	0,216154248	-4,365462779998779]
5	12,5316157	63,41026306	5,638681791	[	0	0	-10,]	[6,158920595744632e-10	0,647596657	-6,043612957000732]
5	14,98195806	21,23783684	4,009037274	[	0	0	-10,]	[1,7036234645217974e-09	1,2821666	-7,681030750274658]
5	18,69928905	43,64906311	2,649824442	[	0	0	-10,]	[3,844736085056866e-09	2,151046753	-9,362268447875977]
5	20,41501052	23,67353821	2,243591689	[	0	0	-10,]	[7,6020736372584e-09	3,263333082	-11,079763412475586]
1	16,26803941	5,781100273	3,437329171	[	0	0	-10,]	[1,4217799382265639e-08	4,559870243	-12,909280776977539]
1	12,80163597	7,006690979	5,408912208	[	0	0	-10,]	[3,2561612073322976e-08	5,912781715	-15,168567657470703]
1	10,64758083	60,20533752	7,853348282	[	0	0	-10,]	[6,510661165748388e-08	7,221387863	-17,75043296813965]
7	9,312842026	20,35046005	10,59328343	[	0	0	-10,]	[1,1236706853878786e-07	8,511950493	-20,399335861206055]
1	8,462908231	9,203811646	13,43873088	[	0	0	-10,]	[1,765319126434406e-07	9,809713364	-22,988529205322266]
7	7,894063979	22,19670677	16,27674314	[	0	0	-10,]	[2,604591315957805e-07	11,11962986	-25,703718185424805]
7	7,470116821	49,94724274	19,24195762	[	0	0	-10,]	[3,63717759910287e-07	12,42612934	-28,034936904907227]
7	7,183280653	26,40847015	21,90131593	[	0	0	-10,]	[4,859201112594747e-07	13,70924091	-29,946748733520508]
3	6,983840621	6,473081112	24,20363757	[	0	0	-10,]	[6,301149255705241e-07	14,95940304	-31,6068115234375]
3	6,832845031	69,6490097	26,27999322	[	0	0	-10,]	[8,113421472444315e-07	16,01398659	-33,265594482421875]
3	6,709739887	6,366125107	28,24421451	[	0	0	-10,]	[1,0343569556425791e-06	16,83460236	-34,91825485229492]
3	6,609167464	59,81394196	30,07196803	[	0	0	-10,]	[1,3016334605708835e-06	17,43227577	-36,57195281982422]
1	6,525331654	58,75092316	31,77975637	[	0	0	-10,]	[1,615025553292071e-06	17,82039452	-38,36809539794922]
1	6,449234424	4,912651539	33,50097457	[	0	0	-10,]	[1,9615936253103428e-06	18,16889763	-40,54065704345703]
1	6,368495709	23,78905869	35,53646822	[	0	0	-10,]	[2,338908188903588e-06	18,52296257	-43,10072708129883]
1	6,284324628	56,04144287	37,93096724	[	0	0	-10,]	[2,747770167843555e-06	18,87716103	-46,05039596557617]
1	6,199221578	69,34736633	40,69371275	[	0	0	-10,]	[3,1812330689717783e-06	19,22665405	-49,33649444580078]
#############	EPISODIO	263#################								
Punto	Encontrado									
1	10,64612163	59,75523376	7,855636358	[	0	0	-10,]	[0,0	0	-4,852512836456299]
1	13,13340454	2,421096087	5,147487164	[	0	0	-10,]	[0,0	0	-7,002762317657471]
7	17,50863821	30,95563698	2,997237682	[	0	0	-10,]	[0,0	0	-9,275223731994629]
3	45	50,52111053	0,724776268	[	0	0	-10,]	[7,831410758600554e-13	-0,014692752	-11,294817924499512]
Punto	Encontrado									
3	7,462366803	23,32857323	19,30566686	[	9	-17	-10,]	[0,35702118277549744	-1,038801074	-12,50554370880127]
3	7,587566626	68,32556152	18,32317394	[	9	-17	-10,]	[0,7225826978683472	-1,973944664	-11,175298690795898]
8	7,747958165	21,78138351	17,19532795	[	9	-17	-10,]	[1,0784435272216797	-3,090697765	-9,671664237976074]
8	7,939407178	56,86965179	16,01023266	[	9	-17	-10,]	[1,4326587915420532	-4,0607481	-7,75383186340332]
8	8,094636969	58,42111969	15,156984	[	9	-17	-10,]	[1,7855232954025269	-4,802816868	-5,432897567749023]
5	8,146857385	61,67633438	14,88886749	[	9	-17	-10,]	[2,134852409362793	-5,315713882	-2,873058795928955]
5	8,065297145	33,49692154	15,31163232	[	9	-17	-10,]	[2,4864158630371094	-5,604272366	-0,2919996380805969]
5	7,885854773	63,86164093	16,32588918	[	9	-17	-10,]	[2,5014147758483887	-5,611381531	-0,1818966567516327]
5	7,876753791	61,06804276	16,38070187	[	9	-17	-10,]	[2,5014147758483887	-5,611381531	-0,1818966567516327]
5	-105	74,65060425	999	[	9	-17	-10,]	[2,5014147758483887	-5,611381531	-0,1818966567516327]
#############	EPISODIO	264#################								
Punto	Encontrado									
7	9,606807121	37,87602234	9,853504106	[	0	0	-10,]	[0,0	0	-2,552237033843994]
5	10,91872667	63,1427269	7,447762966	[	0	0	-10,]	[-5,214902294714552e-12	0,016825428	-3,836109161376953]
3	11,97942513	62,40936279	6,163913803	[	0	0	-10,]	[-2,535233524850189e-12	0,186875224	-5,100489616394043]
5	13,47016468	43,54107666	4,90307295	[	0	0	-10,]	[2,719191982691882e-09	0,242282763	-6,383166313171387]
2	15,81095208	40,5940361	3,624939566	[	0	0	-10,]	[9,545972901037203e-09	0,440771282	-7,823004722595215]
5	20,52231934	30,28822136	2,221168107	[	0	0	-10,]	[2,4004350507311756e-08	0,871947169	-9,501046180725098]
1	45	3,530218601	1,004612751	[	0	0	-10,]	[5,021680138383999e-08	1,508859873	-11,326026916503906]
Punto	Encontrado									
1	7,245745835	72,22371674	21,26431826	[	-7	-18	-10,]	[-0,21174700558185577	2,040623903	-12,952373504638672]
1	7,235728989	41,63415146	21,36407018	[	-7	-18	-10,]	[-0,40735843777656555	1,607181907	-12,44303035736084]
1	7,29046631	4,375997543	20,82961599	[	-7	-18	-10,]	[-0,6021188497543335	1,19183898	-12,277358055114746]
1	7,341049193	22,59411049	20,35794504	[	-7	-18	-10,]	[-0,7959327101707458	0,775907397	-12,486261367797852]
8	7,388910435	68,94787598	19,93004378	[	-7	-18	-10,]	[-0,9899754524230957	0,371659219	-12,791410446166992]
8	7,435431967	3,343236923	19,53023886	[	-7	-18	-10,]	[-1,1873679161071777	0,139997512	-12,70071792602539]
8	7,470474752	43,4827919	19,23902489	[	-7	-18	-10,]	[-1,3845230340957642	0,133341223	-12,209786415100098]
7	7,48618709	40,99382019	19,11111722	[	-7	-18	-10,]	[-1,5744102001190186	0,324417979	-11,345580101013184]
4	7,480395358	57,65464783	19,15807675	[	-7	-18	-10,]	[-1,7655452489852905	0,555340111	-10,214361190795898]
5	7,465395863	19,86389732	19,28071871	[	-7	-18	-10,]	[-1,9594717025756836	0,802461803	-9,061840057373047]
5	7,440338365	6,201869011	19,48896199	[	-7	-18	-10,]	[-2,1550674438476562	1,241633534	-7,901419162750244]
3	7,386305504	3,040635347	19,95289137	[	-7	-18	-10,]	[-2,348942995071411	1,87720871	-6,745055675506592]
3	7,307127398	6,963497162	20,67197184	[	-7	-18	-10,]	[-2,5385074615478516	2,353795052	-5,6208906173706055]
